time,lat,lon,depth,time_out,Lat_out,Long_out,pres,temp,salt,lt1,lt2,lt3,dark,t0,pp,Cruise_ID,niskin_flag,UNOLS
1991-04-16T00:00:00.000Z,31.786,-64.145,40,1991-04-16T00:00,,,,,,9.46,10.01,9.29,1.21,,8.38,1003108103,2,nan
1991-04-16T00:00:00.000Z,31.786,-64.145,60,1991-04-16T00:00,,,,,,5.98,5.52,6.02,0.47,0.28,5.37,1003108104,2,nan
1991-04-16T00:00:00.000Z,31.786,-64.145,80,1991-04-16T00:00,,,,,,2.63,2.55,,0.48,,2.11,1003108105,2,nan
1991-04-16T00:00:00.000Z,31.786,-64.145,100,1991-04-16T00:00,,,,,,1.23,0.74,0.45,0.37,,0.44,1003108106,2,nan
1991-04-16T00:00:00.000Z,31.786,-64.145,120,1991-04-16T00:00,,,,,,1.03,0.94,1.1,0.33,,0.69,1003108107,2,nan
1991-04-16T00:00:00.000Z,31.786,-64.145,140,1991-04-16T00:00,,,,,,0.36,0.34,0.32,0.3,0.41,0.04,1003108108,2,nan
1991-05-14T00:00:00.000Z,31.761,-64.914,1,1991-05-14T00:00,,,,,,6.44,7.01,6.29,0.54,,6.04,1003208101,2,nan
1991-05-14T00:00:00.000Z,31.761,-64.914,20,1991-05-14T00:00,,,,,,6.93,7.18,7.4,0.55,,6.62,1003208102,2,nan
1991-05-14T00:00:00.000Z,31.761,-64.914,40,1991-05-14T00:00,,,,,,7.54,7.49,7.32,0.61,,6.84,1003208103,2,nan
1991-05-14T00:00:00.000Z,31.761,-64.914,60,1991-05-14T00:00,,,,,,3.68,4.08,3.33,0.55,,3.15,1003208104,2,nan
1991-05-14T00:00:00.000Z,31.761,-64.914,80,1991-05-14T00:00,,,,,,4.32,4.57,4.4,0.43,,4,1003208105,2,nan
1991-05-14T00:00:00.000Z,31.761,-64.914,100,1991-05-14T00:00,,,,,,0.89,0.97,0.7,0.31,,0.54,1003208106,2,nan
1991-05-14T00:00:00.000Z,31.761,-64.914,120,1991-05-14T00:00,,,,,,0.46,0.42,0.4,0.33,,0.1,1003208107,2,nan
1991-05-14T00:00:00.000Z,31.761,-64.914,140,1991-05-14T00:00,,,,,,0.2,0.24,0.28,0.22,,0.02,1003208108,2,nan
1991-06-19T00:00:00.000Z,31.724,-64.087,1,1991-06-19T00:00,,,,,,3,3.9,,0.47,1.06,2.98,1003308101,2,nan
1991-06-19T00:00:00.000Z,31.724,-64.087,20,1991-06-19T00:00,,,,,,4.98,4.84,,0.57,,4.34,1003308102,2,nan
1991-06-19T00:00:00.000Z,31.724,-64.087,40,1991-06-19T00:00,,,,,,4.6,5.38,,0.49,0.43,4.5,1003308103,2,nan
1991-06-19T00:00:00.000Z,31.724,-64.087,60,1991-06-19T00:00,,,,,,6.09,6.19,,0.65,0.85,5.49,1003308104,2,nan
1991-06-19T00:00:00.000Z,31.724,-64.087,80,1991-06-19T00:00,,,,,,7.72,8.02,,,,,1003308105,2,nan
1991-06-19T00:00:00.000Z,31.724,-64.087,100,1991-06-19T00:00,,,,,,2.27,2.31,,0.41,,1.88,1003308106,2,nan
1991-06-19T00:00:00.000Z,31.724,-64.087,120,1991-06-19T00:00,,,,,,1.42,1.25,,0.42,0.73,0.92,1003308107,2,nan
1991-06-19T00:00:00.000Z,31.724,-64.087,140,1991-06-19T00:00,,,,,,0.48,0.62,,0.44,0.56,0.11,1003308108,2,nan
1991-07-16T00:00:00.000Z,31.815,-64.162,1,1991-07-16T00:00,,,,,,4.9,5.1,5.59,0.59,0.4,4.61,1003408101,2,nan
1991-07-16T00:00:00.000Z,31.815,-64.162,20,1991-07-16T00:00,,,,,,5.6,5.73,5.11,0.55,1.27,4.93,1003408102,2,nan
1991-07-16T00:00:00.000Z,31.815,-64.162,40,1991-07-16T00:00,,,,,,5.54,5.83,5.46,0.62,0.73,4.99,1003408103,2,nan
1991-07-16T00:00:00.000Z,31.815,-64.162,60,1991-07-16T00:00,,,,,,5.83,5.66,5.88,0.77,0.71,5.02,1003408104,2,nan
1991-07-16T00:00:00.000Z,31.815,-64.162,80,1991-07-16T00:00,,,,,,4.18,4.49,4.32,0.68,,3.65,1003408105,2,nan
1991-07-16T00:00:00.000Z,31.815,-64.162,100,1991-07-16T00:00,,,,,,3.22,2.61,2.71,0.38,,2.47,1003408106,2,nan
1991-07-16T00:00:00.000Z,31.815,-64.162,120,1991-07-16T00:00,,,,,,0.97,0.96,0.99,0.82,1.2,0.15,1003408107,2,nan
1991-07-16T00:00:00.000Z,31.815,-64.162,140,1991-07-16T00:00,,,,,,0.37,0.78,0.53,0.19,0.58,0.37,1003408108,2,nan
1991-09-11T00:00:00.000Z,31.796,-64.178,1,1991-09-11T00:00,,,,,,3.76,2.79,2.21,0.46,0.26,2.46,1003608101,2,nan
1991-09-11T00:00:00.000Z,31.796,-64.178,20,1991-09-11T00:00,,,,,,2.47,1.75,2.76,0.46,0.33,1.87,1003608102,2,nan
1991-09-11T00:00:00.000Z,31.796,-64.178,40,1991-09-11T00:00,,,,,,1.65,2.21,2.03,0.36,0.24,1.6,1003608103,2,nan
1991-09-11T00:00:00.000Z,31.796,-64.178,60,1991-09-11T00:00,,,,,,2.38,2.3,2.27,0.41,0.4,1.91,1003608104,2,nan
1991-09-11T00:00:00.000Z,31.796,-64.178,80,1991-09-11T00:00,,,,,,1.23,1.18,0.89,0.52,0.22,0.58,1003608105,2,nan
1991-09-11T00:00:00.000Z,31.796,-64.178,100,1991-09-11T00:00,,,,,,0.57,0.65,0.74,0.31,0.3,0.34,1003608106,2,nan
1991-09-11T00:00:00.000Z,31.796,-64.178,120,1991-09-11T00:00,,,,,,0.58,0.66,,0.26,0.36,0.36,1003608107,2,nan
1991-09-11T00:00:00.000Z,31.796,-64.178,140,1991-09-11T00:00,,,,,,0.43,0.63,0.34,0.31,0.25,0.16,1003608108,2,nan
1991-10-08T00:00:00.000Z,31.728,-64.156,1,1991-10-08T00:00,,,,,,2.38,3.19,2.07,0.54,0.43,2.01,1003708101,2,nan
1991-10-08T00:00:00.000Z,31.728,-64.156,20,1991-10-08T00:00,,,,,,2.55,3.86,5.03,0.53,0.32,3.28,1003708102,2,nan
1991-10-08T00:00:00.000Z,31.728,-64.156,40,1991-10-08T00:00,,,,,,3.07,3.3,2.87,0.57,0.38,2.51,1003708103,2,nan
1991-10-08T00:00:00.000Z,31.728,-64.156,60,1991-10-08T00:00,,,,,,2.09,2.25,1.89,0.42,0.4,1.66,1003708104,2,nan
1991-10-08T00:00:00.000Z,31.728,-64.156,80,1991-10-08T00:00,,,,,,1.3,1.14,1,0.26,0.26,0.89,1003708105,2,nan
1991-10-08T00:00:00.000Z,31.728,-64.156,100,1991-10-08T00:00,,,,,,1.18,2.55,1.14,0.27,0.58,1.35,1003708106,2,nan
1991-10-08T00:00:00.000Z,31.728,-64.156,120,1991-10-08T00:00,,,,,,0.48,0.52,0.48,0.33,0.35,0.16,1003708107,2,nan
1991-10-08T00:00:00.000Z,31.728,-64.156,140,1991-10-08T00:00,,,,,,0.2,0.24,0.19,0.19,0.75,0.02,1003708108,2,nan
1991-11-12T00:00:00.000Z,31.807,-64.1,1,1991-11-12T00:00,,,,,,3.37,3.5,4.24,0.57,0.59,3.13,1003808101,2,nan
1991-11-12T00:00:00.000Z,31.807,-64.1,20,1991-11-12T00:00,,,,,,4.96,3.75,4.43,0.38,0.71,4,1003808102,2,nan
1991-11-12T00:00:00.000Z,31.807,-64.1,40,1991-11-12T00:00,,,,,,4.32,3.92,3.98,0.43,0.34,3.64,1003808103,2,nan
1991-11-12T00:00:00.000Z,31.807,-64.1,60,1991-11-12T00:00,,,,,,3.56,3.78,3.7,0.65,0.44,3.03,1003808104,2,nan
1991-11-12T00:00:00.000Z,31.807,-64.1,80,1991-11-12T00:00,,,,,,2.66,2.88,2.8,0.32,0.55,2.46,1003808105,2,nan
1991-11-12T00:00:00.000Z,31.807,-64.1,100,1991-11-12T00:00,,,,,,1.38,1.87,1.5,2.04,0.66,-0.46,1003808106,2,nan
1991-11-12T00:00:00.000Z,31.807,-64.1,120,1991-11-12T00:00,,,,,,0.59,0.65,0.63,0.26,0.25,0.36,1003808107,2,nan
1991-11-12T00:00:00.000Z,31.807,-64.1,140,1991-11-12T00:00,,,,,,0.31,0.31,0.28,0.25,0.36,0.05,1003808108,2,nan
1991-12-09T00:00:00.000Z,31.82,-64.188,1,1991-12-09T00:00,,,,,,4.74,3.88,,0.45,0.31,3.86,1003908101,2,nan
1991-12-09T00:00:00.000Z,31.82,-64.188,20,1991-12-09T00:00,,,,,,3.02,3.27,4.38,0.39,0.2,3.17,1003908102,2,nan
1991-12-09T00:00:00.000Z,31.82,-64.188,40,1991-12-09T00:00,,,,,,1.86,3.68,3.82,0.43,0.2,2.69,1003908103,2,nan
1991-12-09T00:00:00.000Z,31.82,-64.188,60,1991-12-09T00:00,,,,,,2.73,2.54,2.26,0.48,0.19,2.03,1003908104,2,nan
1991-12-09T00:00:00.000Z,31.82,-64.188,80,1991-12-09T00:00,,,,,,1.89,1.71,2.33,0.34,0.29,1.64,1003908105,2,nan
1991-12-09T00:00:00.000Z,31.82,-64.188,100,1991-12-09T00:00,,,,,,1.98,2.63,2.65,0.3,0.23,2.12,1003908106,2,nan
1991-12-09T00:00:00.000Z,31.82,-64.188,120,1991-12-09T00:00,,,,,,0.68,0.8,0.88,1.11,0.32,-0.32,1003908107,2,nan
1991-12-09T00:00:00.000Z,31.82,-64.188,140,1991-12-09T00:00,,,,,,0.34,0.36,0.36,0.34,0.21,0.01,1003908108,2,nan
1992-01-09T00:00:00.000Z,31.457,-64.643,1,1992-01-09T00:00,,,,,,9.75,10.16,12.54,0.33,0.26,10.49,1004008101,2,nan
1992-01-09T00:00:00.000Z,31.457,-64.643,20,1992-01-09T00:00,,,,,,11.56,9.55,8.32,0.45,0.35,9.36,1004008102,2,nan
1992-01-09T00:00:00.000Z,31.457,-64.643,40,1992-01-09T00:00,,,,,,5.41,4.26,5.18,0.37,0.22,4.58,1004008103,2,nan
1992-01-09T00:00:00.000Z,31.457,-64.643,60,1992-01-09T00:00,,,,,,1.71,2.03,1.89,0.39,0.28,1.49,1004008104,2,nan
1992-01-09T00:00:00.000Z,31.457,-64.643,80,1992-01-09T00:00,,,,,,0.33,0.71,0.66,0.45,0.18,0.12,1004008105,2,nan
1992-01-09T00:00:00.000Z,31.457,-64.643,100,1992-01-09T00:00,,,,,,0.92,0.43,0.39,0.33,0.38,0.25,1004008106,2,nan
1992-01-09T00:00:00.000Z,31.457,-64.643,120,1992-01-09T00:00,,,,,,0.27,0.33,0.24,0.3,0.37,-0.02,1004008107,2,nan
1992-01-09T00:00:00.000Z,31.457,-64.643,140,1992-01-09T00:00,,,,,,0.2,0.27,0.09,0.18,0.36,0.01,1004008108,2,nan
1992-01-28T00:00:00.000Z,31.724,-64.187,1,1992-01-28T00:00,,,,,,12.76,13.9,,0.23,0.17,13.1,2004008201,2,nan
1992-01-28T00:00:00.000Z,31.724,-64.187,20,1992-01-28T00:00,,,,,,14.22,11.06,13.14,0.25,0.23,12.56,2004008202,2,nan
1992-01-28T00:00:00.000Z,31.724,-64.187,40,1992-01-28T00:00,,,,,,8.45,6.6,7.83,0.23,0.17,7.4,2004008203,2,nan
1992-01-28T00:00:00.000Z,31.724,-64.187,60,1992-01-28T00:00,,,,,,3.29,3.19,2.66,0.17,0.2,2.88,2004008204,2,nan
1992-01-28T00:00:00.000Z,31.724,-64.187,80,1992-01-28T00:00,,,,,,1.41,1.31,1.36,0.28,0.2,1.08,2004008205,2,nan
1992-01-28T00:00:00.000Z,31.724,-64.187,100,1992-01-28T00:00,,,,,,0.66,0.65,0.24,0.24,0.19,0.28,2004008206,2,nan
1992-01-28T00:00:00.000Z,31.724,-64.187,120,1992-01-28T00:00,,,,,,0.4,0.39,0.33,0.25,0.19,0.12,2004008207,2,nan
1992-01-28T00:00:00.000Z,31.724,-64.187,140,1992-01-28T00:00,,,,,,0.23,0.17,0.19,0.22,0.16,-0.02,2004008208,2,nan
1992-02-13T00:00:00.000Z,31.263,-64.411,1,1992-02-13T00:00,,,,,,13.34,18.86,16.1,0.33,0.37,15.77,1004108201,2,nan
1992-02-13T00:00:00.000Z,31.263,-64.411,20,1992-02-13T00:00,,,,,,18.73,15.75,15.43,0.29,0.44,16.35,1004108202,2,nan
1992-02-13T00:00:00.000Z,31.263,-64.411,40,1992-02-13T00:00,,,,,,14.74,9.94,11.6,0.29,0.43,11.8,1004108203,2,nan
1992-02-13T00:00:00.000Z,31.263,-64.411,60,1992-02-13T00:00,,,,,,4.63,5.44,5.64,0.38,0.26,4.86,1004108204,2,nan
1992-02-13T00:00:00.000Z,31.263,-64.411,80,1992-02-13T00:00,,,,,,1.68,1.29,,0.37,0.18,1.11,1004108205,2,nan
1992-02-13T00:00:00.000Z,31.263,-64.411,100,1992-02-13T00:00,,,,,,0.57,0.83,0.81,0.31,0.23,0.43,1004108206,2,nan
1992-02-13T00:00:00.000Z,31.263,-64.411,120,1992-02-13T00:00,,,,,,0.44,0.42,0.56,0.26,0.32,0.21,1004108207,2,nan
1992-02-13T00:00:00.000Z,31.263,-64.411,140,1992-02-13T00:00,,,,,,0.35,0.35,0.36,0.27,0.32,0.08,1004108208,2,nan
1992-02-25T00:00:00.000Z,31.85,-64.147,1,1992-02-25T00:00,,,,,,9.61,11.73,12.57,0.41,0.37,10.89,2004108101,2,nan
1992-02-25T00:00:00.000Z,31.85,-64.147,20,1992-02-25T00:00,,,,,,11.8,6.09,,0.33,0.23,8.62,2004108102,2,nan
1992-02-25T00:00:00.000Z,31.85,-64.147,40,1992-02-25T00:00,,,,,,9.91,7.77,7.86,0.29,0.3,8.22,2004108103,2,nan
1992-02-25T00:00:00.000Z,31.85,-64.147,60,1992-02-25T00:00,,,,,,4.02,5.17,5.82,0.34,0.24,4.66,2004108104,2,nan
1992-02-25T00:00:00.000Z,31.85,-64.147,80,1992-02-25T00:00,,,,,,1.47,1.49,1.78,0.23,0.4,1.35,2004108105,2,nan
1992-02-25T00:00:00.000Z,31.85,-64.147,100,1992-02-25T00:00,,,,,,0.59,0.76,0.79,0.23,0.25,0.48,2004108106,2,nan
1992-02-25T00:00:00.000Z,31.85,-64.147,120,1992-02-25T00:00,,,,,,0.29,0.25,0.23,0.18,0.18,0.08,2004108107,2,nan
1992-02-25T00:00:00.000Z,31.85,-64.147,140,1992-02-25T00:00,,,,,,0.21,0.2,0.16,0.16,0.33,0.03,2004108108,2,nan
1992-03-10T00:00:00.000Z,31.707,-64.132,1,1992-03-10T00:00,,,,,,12.6,14.23,12.77,0.42,1.12,12.78,1004208201,2,nan
1992-03-10T00:00:00.000Z,31.707,-64.132,20,1992-03-10T00:00,,,,,,20.41,19.94,19.25,0.42,0.4,19.45,1004208202,2,nan
1992-03-10T00:00:00.000Z,31.707,-64.132,40,1992-03-10T00:00,,,,,,14.73,12.1,11.27,0.43,0.7,12.27,1004208203,2,nan
1992-03-10T00:00:00.000Z,31.707,-64.132,60,1992-03-10T00:00,,,,,,9.63,9.95,8.65,0.39,0.96,9.02,1004208204,2,nan
1992-03-10T00:00:00.000Z,31.707,-64.132,80,1992-03-10T00:00,,,,,,4.15,3.41,3.48,0.46,0.41,3.22,1004208205,2,nan
1992-03-10T00:00:00.000Z,31.707,-64.132,100,1992-03-10T00:00,,,,,,1.55,1.62,1.69,0.37,0.37,1.25,1004208206,2,nan
1992-03-10T00:00:00.000Z,31.707,-64.132,120,1992-03-10T00:00,,,,,,0.84,0.87,0.95,0.41,0.32,0.48,1004208207,2,nan
1992-03-10T00:00:00.000Z,31.707,-64.132,140,1992-03-10T00:00,,,,,,0.47,0.27,0.54,0.15,0.24,0.28,1004208208,2,nan
1992-03-19T00:00:00.000Z,31.849,-64.13,1,1992-03-19T00:00,,,,,,28.6,21.32,25.99,1.32,0.16,23.98,2004208101,2,nan
1992-03-19T00:00:00.000Z,31.849,-64.13,20,1992-03-19T00:00,,,,,,29.22,24.11,24.4,0.94,0.16,24.97,2004208102,2,nan
1992-03-19T00:00:00.000Z,31.849,-64.13,40,1992-03-19T00:00,,,,,,15.21,16.59,17.08,0.23,0.16,16.06,2004208103,2,nan
1992-03-19T00:00:00.000Z,31.849,-64.13,60,1992-03-19T00:00,,,,,,7.33,7.26,6.14,0.26,0.17,6.65,2004208104,2,nan
1992-03-19T00:00:00.000Z,31.849,-64.13,80,1992-03-19T00:00,,,,,,3.3,2.86,3.04,0.24,0.16,2.83,2004208105,2,nan
1992-03-19T00:00:00.000Z,31.849,-64.13,100,1992-03-19T00:00,,,,,,0.87,0.91,0.99,0.24,0.13,0.68,2004208106,2,nan
1992-03-19T00:00:00.000Z,31.849,-64.13,120,1992-03-19T00:00,,,,,,0.38,0.38,0.46,0.19,0.12,0.22,2004208107,2,nan
1992-03-19T00:00:00.000Z,31.849,-64.13,140,1992-03-19T00:00,,,,,,0.31,0.3,0.23,0.28,0.21,0,2004208108,2,nan
1992-04-12T00:00:00.000Z,31.724,-64.119,1,1992-04-12T00:00,,,,,,11.03,13.18,,0.61,0.43,11.5,3004208101,2,nan
1992-04-12T00:00:00.000Z,31.724,-64.119,20,1992-04-12T00:00,,,,,,13.01,13.72,15.32,0.7,0.48,13.32,3004208102,2,nan
1992-04-12T00:00:00.000Z,31.724,-64.119,40,1992-04-12T00:00,,,,,,9.34,11.87,11.35,0.52,0.31,10.33,3004208103,2,nan
1992-04-12T00:00:00.000Z,31.724,-64.119,60,1992-04-12T00:00,,,,,,10.1,11.15,10.24,0.45,0.34,10.05,3004208104,2,nan
1992-04-12T00:00:00.000Z,31.724,-64.119,80,1992-04-12T00:00,,,,,,2.99,2.12,2.54,0.38,0.44,2.17,3004208105,2,nan
1992-04-12T00:00:00.000Z,31.724,-64.119,100,1992-04-12T00:00,,,,,,0.69,0.76,0.81,0.24,0.68,0.51,3004208106,2,nan
1992-04-12T00:00:00.000Z,31.724,-64.119,120,1992-04-12T00:00,,,,,,0.32,0.28,0.34,0.32,0.44,-0.01,3004208107,2,nan
1992-04-12T00:00:00.000Z,31.724,-64.119,140,1992-04-12T00:00,,,,,,0.29,0.32,0.3,0.28,0.46,0.02,3004208108,2,nan
1992-04-21T00:00:00.000Z,31.717,-64.274,1,1992-04-21T00:00,,,,,,9.12,6.11,8.01,0.47,0.49,7.28,1004308201,2,nan
1992-04-21T00:00:00.000Z,31.717,-64.274,20,1992-04-21T00:00,,,,,,9.58,9.71,9.35,0.51,0.5,9.04,1004308202,2,nan
1992-04-21T00:00:00.000Z,31.717,-64.274,40,1992-04-21T00:00,,,,,,8.54,7.62,8.48,0.51,0.43,7.7,1004308203,2,nan
1992-04-21T00:00:00.000Z,31.717,-64.274,60,1992-04-21T00:00,,,,,,7.05,7.06,7.94,0.49,0.26,6.86,1004308204,2,nan
1992-04-21T00:00:00.000Z,31.717,-64.274,80,1992-04-21T00:00,,,,,,2.9,3.29,2.38,0.49,0.4,2.37,1004308205,2,nan
1992-04-21T00:00:00.000Z,31.717,-64.274,100,1992-04-21T00:00,,,,,,1.23,1.4,1.7,0.37,0.32,1.07,1004308206,2,nan
1992-04-21T00:00:00.000Z,31.717,-64.274,120,1992-04-21T00:00,,,,,,0.51,0.45,0.4,0.27,0.39,0.18,1004308207,2,nan
1992-04-21T00:00:00.000Z,31.717,-64.274,140,1992-04-21T00:00,,,,,,0.28,0.26,0.29,0.3,0.42,-0.02,1004308208,2,nan
1992-05-05T00:00:00.000Z,31.754,-64.153,1,1992-05-05T00:00,,,,,,2.47,3.11,3.34,0.4,0.27,2.57,2004308101,2,nan
1992-05-05T00:00:00.000Z,31.754,-64.153,20,1992-05-05T00:00,,,,,,4.28,4.59,2.9,0.48,0.52,3.44,2004308102,2,nan
1992-05-05T00:00:00.000Z,31.754,-64.153,40,1992-05-05T00:00,,,,,,4.44,4.16,3.23,0.42,1.41,3.52,2004308103,2,nan
1992-05-05T00:00:00.000Z,31.754,-64.153,60,1992-05-05T00:00,,,,,,4.22,3.3,3.1,0.53,0.44,3.01,2004308104,2,nan
1992-05-05T00:00:00.000Z,31.754,-64.153,80,1992-05-05T00:00,,,,,,4.02,2.91,3.18,0.43,0.76,2.94,2004308105,2,nan
1992-05-05T00:00:00.000Z,31.754,-64.153,100,1992-05-05T00:00,,,,,,3.49,3.48,2.75,0.45,0.24,2.79,2004308106,2,nan
1992-05-05T00:00:00.000Z,31.754,-64.153,120,1992-05-05T00:00,,,,,,4.16,3.73,3.89,0.46,0.46,3.47,2004308107,2,nan
1992-05-05T00:00:00.000Z,31.754,-64.153,140,1992-05-05T00:00,,,,,,1.39,0.8,0.89,0.43,0.9,0.6,2004308108,2,nan
1992-05-19T00:00:00.000Z,31.635,-64.333,1,1992-05-19T00:00,,,,,,4.19,4.02,4.06,0.47,0.26,3.62,1004408101,2,nan
1992-05-19T00:00:00.000Z,31.635,-64.333,20,1992-05-19T00:00,,,,,,3.96,3.97,3.84,0.52,0.33,3.4,1004408102,2,nan
1992-05-19T00:00:00.000Z,31.635,-64.333,40,1992-05-19T00:00,,,,,,2.58,2.9,2.76,0.52,0.36,2.23,1004408103,2,nan
1992-05-19T00:00:00.000Z,31.635,-64.333,60,1992-05-19T00:00,,,,,,3.89,3.69,3.12,0.47,0.36,3.1,1004408104,2,nan
1992-05-19T00:00:00.000Z,31.635,-64.333,80,1992-05-19T00:00,,,,,,3.78,3.34,3.34,0.4,0.42,3.09,1004408105,2,nan
1992-05-19T00:00:00.000Z,31.635,-64.333,100,1992-05-19T00:00,,,,,,0.9,0.78,0.81,0.25,0.49,0.58,1004408106,2,nan
1992-05-19T00:00:00.000Z,31.635,-64.333,120,1992-05-19T00:00,,,,,,0.37,0.42,0.43,0.35,0.35,0.06,1004408107,2,nan
1992-05-19T00:00:00.000Z,31.635,-64.333,140,1992-05-19T00:00,,,,,,0.3,0.29,0.37,0.25,0.35,0.07,1004408108,2,nan
1992-06-17T00:00:00.000Z,31.581,-64.272,1,1992-06-17T00:00,,,,,,4.78,4.73,4.8,0.58,0.48,4.19,1004508101,2,nan
1992-06-17T00:00:00.000Z,31.581,-64.272,20,1992-06-17T00:00,,,,,,4.26,4.33,5.52,0.53,0.24,4.17,1004508102,2,nan
1992-06-17T00:00:00.000Z,31.581,-64.272,40,1992-06-17T00:00,,,,,,6.62,5.87,6.15,0.53,0.48,5.68,1004508103,2,nan
1992-06-17T00:00:00.000Z,31.581,-64.272,60,1992-06-17T00:00,,,,,,5.27,5.24,5.29,0.55,0.48,4.72,1004508104,2,nan
1992-06-17T00:00:00.000Z,31.581,-64.272,80,1992-06-17T00:00,,,,,,4.95,4.93,5.36,0.3,0.37,4.78,1004508105,2,nan
1992-06-17T00:00:00.000Z,31.581,-64.272,100,1992-06-17T00:00,,,,,,1.21,1.26,1.34,0.3,0.3,0.97,1004508106,2,nan
1992-06-17T00:00:00.000Z,31.581,-64.272,120,1992-06-17T00:00,,,,,,0.4,0.41,0.56,0.29,0.42,0.17,1004508107,2,nan
1992-06-17T00:00:00.000Z,31.581,-64.272,140,1992-06-17T00:00,,,,,,0.24,0.24,0.25,0.21,0.31,0.03,1004508108,2,nan
1992-07-14T00:00:00.000Z,31.763,-64.213,1,1992-07-14T00:00,,,,,,3.45,4.24,4.49,0.37,0.25,3.69,1004608101,2,nan
1992-07-14T00:00:00.000Z,31.763,-64.213,20,1992-07-14T00:00,,,,,,3.97,3.92,3.47,0.4,0.14,3.39,1004608102,2,nan
1992-07-14T00:00:00.000Z,31.763,-64.213,40,1992-07-14T00:00,,,,,,4.44,4.61,3.88,0.28,0.16,4.03,1004608103,2,nan
1992-07-14T00:00:00.000Z,31.763,-64.213,60,1992-07-14T00:00,,,,,,5.23,4.97,5.13,0.44,0.18,4.67,1004608104,2,nan
1992-07-14T00:00:00.000Z,31.763,-64.213,80,1992-07-14T00:00,,,,,,3.08,2.96,2.82,0.34,0.25,2.61,1004608105,2,nan
1992-07-14T00:00:00.000Z,31.763,-64.213,100,1992-07-14T00:00,,,,,,2.16,2.02,2.11,0.39,0.18,1.71,1004608106,2,nan
1992-07-14T00:00:00.000Z,31.763,-64.213,120,1992-07-14T00:00,,,,,,1.48,1.54,1.67,0.31,0.16,1.25,1004608107,2,nan
1992-07-14T00:00:00.000Z,31.763,-64.213,140,1992-07-14T00:00,,,,,,0.39,0.32,0.39,0.29,0.38,0.08,1004608108,2,nan
1992-08-18T00:00:00.000Z,31.781,-64.185,1,1992-08-18T00:00,,,,,,2.96,3.62,2.54,0.37,0.17,2.67,1004708101,2,nan
1992-08-18T00:00:00.000Z,31.781,-64.185,20,1992-08-18T00:00,,,,,,3.38,4.38,4.52,0.29,0.17,3.8,1004708102,2,nan
1992-08-18T00:00:00.000Z,31.781,-64.185,40,1992-08-18T00:00,,,,,,3.59,3.39,3.12,0.3,0.19,3.07,1004708103,2,nan
1992-08-18T00:00:00.000Z,31.781,-64.185,60,1992-08-18T00:00,,,,,,3.61,4.01,3.85,0.33,0.17,3.49,1004708104,2,nan
1992-08-18T00:00:00.000Z,31.781,-64.185,80,1992-08-18T00:00,,,,,,2.46,2.55,2.76,0.29,0.23,2.3,1004708105,2,nan
1992-08-18T00:00:00.000Z,31.781,-64.185,100,1992-08-18T00:00,,,,,,1.59,1.6,1.6,0.27,0.18,1.33,1004708106,2,nan
1992-08-18T00:00:00.000Z,31.781,-64.185,120,1992-08-18T00:00,,,,,,1.28,1.25,1.25,0.24,0.25,1.02,1004708107,2,nan
1992-08-18T00:00:00.000Z,31.781,-64.185,140,1992-08-18T00:00,,,,,,0.85,0.76,0.81,0.16,0.19,0.65,1004708108,2,nan
1992-09-17T00:00:00.000Z,31.307,-64.04,1,1992-09-17T00:00,,,,,,4.14,2.81,2.95,0.5,0.23,2.8,1004808201,2,nan
1992-09-17T00:00:00.000Z,31.307,-64.04,20,1992-09-17T00:00,,,,,,3.97,4.95,4.79,0.37,0.24,4.2,1004808202,2,nan
1992-09-17T00:00:00.000Z,31.307,-64.04,40,1992-09-17T00:00,,,,,,4.59,5.07,5.98,0.4,0.19,4.81,1004808203,2,nan
1992-09-17T00:00:00.000Z,31.307,-64.04,60,1992-09-17T00:00,,,,,,9.65,8.29,7.47,0.32,0.23,8.15,1004808204,2,nan
1992-09-17T00:00:00.000Z,31.307,-64.04,80,1992-09-17T00:00,,,,,,5.69,5.88,6.77,0.29,0.25,5.82,1004808205,2,nan
1992-09-17T00:00:00.000Z,31.307,-64.04,100,1992-09-17T00:00,,,,,,1.58,1.43,1.41,0.21,0.24,1.26,1004808206,2,nan
1992-09-17T00:00:00.000Z,31.307,-64.04,120,1992-09-17T00:00,,,,,,0.38,0.39,0.4,0.21,0.24,0.18,1004808207,2,nan
1992-09-17T00:00:00.000Z,31.307,-64.04,140,1992-09-17T00:00,,,,,,0.27,0.28,0.27,0.34,0.19,-0.07,1004808208,2,nan
1992-10-14T00:00:00.000Z,31.793,-64.029,1,1992-10-14T00:00,,,,,36.345,5.28,5.48,4.65,0.48,0.52,4.66,1004908101,2,nan
1992-10-14T00:00:00.000Z,31.793,-64.029,20,1992-10-14T00:00,,,,,36.344,5.13,6.46,5.76,0.38,0.34,5.4,1004908102,2,nan
1992-10-14T00:00:00.000Z,31.793,-64.029,40,1992-10-14T00:00,,,,,36.344,4.92,5.19,4.68,0.46,0.41,4.47,1004908103,2,nan
1992-10-14T00:00:00.000Z,31.793,-64.029,60,1992-10-14T00:00,,,,,36.575,6.17,6.01,6.48,0.34,0.59,5.88,1004908104,2,nan
1992-10-14T00:00:00.000Z,31.793,-64.029,80,1992-10-14T00:00,,,,,36.699,4.12,3.17,3.99,0.32,0.36,3.44,1004908105,2,nan
