Date,Depth,Temp,Sal,NO3,PO4
20030715,1003,6.205,-999,-999,-999
20030716,301.3,17.389,36.427,5.09,0.31
20030716,400.8,16.473,36.273,7.67,0.44
20030716,500.8,14.948,36.009,11.57,0.64
20030716,600.9,13.022,35.695,17.2,0.99
20030716,701.3,10.73,35.388,20.78,1.29
20030716,801.3,8.78,35.203,22.06,1.45
20030716,901.9,7.16,35.135,21.15,1.4
20030716,1000.1,6.229,35.118,20.7,1.37
20030716,1102.8,5.511,35.081,19.76,1.29
20030716,1200.7,5.168,35.076,19.46,1.27
20030716,1302.3,4.686,35.033,19.01,1.26
20030716,1402.4,4.38,35.006,18.83,1.24
20030716,1599.6,3.972,34.972,18.53,1.22
20030716,1801.4,3.825,34.98,18.56,1.23
20030716,2001.6,3.611,34.968,18.59,1.23
20030716,2201.7,3.401,34.957,18.59,1.25
20030716,2400.4,3.258,34.957,18.75,1.26
20030716,2605,3.078,34.951,18.93,1.28
20030716,3004.1,2.697,34.929,18.79,1.28
20030716,3004.2,2.698,34.929,18.85,1.28
20030716,3404.2,2.374,34.909,18.97,1.3
20030716,3803.1,2.253,34.897,19.55,1.3
20030716,3998.8,2.221,34.892,19.76,1.37
20030716,4206.4,2.219,34.889,19.91,1.39
20030716,3.5,27.601,36.517,0,0
20030716,5.4,27.571,36.516,0,0
20030716,10.2,27.54,36.533,0,0
20030716,15.1,27.497,36.527,0,0
20030716,20.5,27.194,36.518,0,0
20030716,24.6,26.024,36.41,0,0
20030716,30.3,25.352,36.434,0,0
20030716,35.9,24.344,36.501,0,0
20030716,40.2,23.602,36.434,0,0
20030716,50.1,22.901,36.553,0,0
20030716,60.4,20.571,36.58,0,0
20030716,69.9,19.854,36.574,0,0
20030716,80.4,19.515,36.577,0,0
20030716,89.8,19.216,36.569,0,0
20030716,99,19.049,36.567,0,0
20030716,120.4,18.828,36.56,0.54,0
20030716,140.5,18.754,36.555,1.21,0.04
20030716,161.1,18.739,36.573,1.89,0.04
20030716,199.4,18.607,36.575,2.3,0.1
20030716,250.6,18.037,36.513,4.81,0.11
20030716,299.8,17.509,36.444,5.49,0.12
20030716,400,16.558,36.289,7.42,0.2
20030716,3.3,27.897,-999,-999,-999
20030716,20.1,26.434,-999,-999,-999
20030716,39.7,23.609,-999,-999,-999
20030716,60.2,21.776,-999,-999,-999
20030717,3.6,28.145,-999,-999,-999
20030717,19.6,26.014,-999,-999,-999
20030717,40.8,22.483,-999,-999,-999
20030717,59.5,21.051,-999,-999,-999
20030718,3.2,28.323,-999,-999,-999
20030718,3.5,28.284,-999,-999,-999
20030718,3.7,28.181,-999,-999,-999
20030718,2.9,28.359,-999,-999,-999
20030718,3,28.416,-999,-999,-999
20030718,2.9,28.42,-999,-999,-999
20030718,2.9,28.437,-999,-999,-999
20030718,3.2,28.436,-999,-999,-999
20030718,3.5,28.366,-999,-999,-999
20030718,3.2,28.421,-999,-999,-999
20030718,3.4,28.31,-999,-999,-999
20030718,3.4,28.357,-999,-999,-999
20030718,250.8,17.331,-999,-999,-999
20030718,251.1,17.329,-999,-999,-999
20030718,250.5,17.334,-999,-999,-999
20030718,251,17.33,-999,-999,-999
20030718,250.5,17.33,-999,-999,-999
20030718,250.4,17.33,-999,-999,-999
20030718,250.6,17.329,-999,-999,-999
20030718,251.1,17.325,-999,-999,-999
20030718,251,17.324,-999,-999,-999
20030718,250.5,17.322,-999,-999,-999
20030718,250.8,17.325,-999,-999,-999
20030718,250.8,17.324,-999,-999,-999
20030718,3.3,28.285,-999,-999,-999
20030718,3.5,28.286,-999,-999,-999
20030718,3.7,28.292,-999,-999,-999
20030718,3.5,28.28,-999,-999,-999
20030718,3.4,28.26,-999,-999,-999
20030718,3.6,28.27,-999,-999,-999
20030718,3.7,28.299,-999,-999,-999
20030718,3.4,28.306,-999,-999,-999
20030718,3.5,28.3,-999,-999,-999
20030718,3.8,28.221,-999,-999,-999
20030718,3.6,28.283,-999,-999,-999
20030718,20.5,27.106,-999,-999,-999
20030718,40.9,23.348,-999,-999,-999
20030718,59.9,20.89,-999,-999,-999
20030718,250.5,18.479,-999,-999,-999
20030718,250.3,18.479,-999,-999,-999
20030718,250.5,18.478,-999,-999,-999
20030718,249.9,18.482,-999,-999,-999
20030718,250.7,18.477,-999,-999,-999
20030718,250.1,18.479,-999,-999,-999
20030718,250.3,18.479,-999,-999,-999
20030718,250.4,18.477,-999,-999,-999
20030718,250.4,18.479,-999,-999,-999
20030718,250.3,18.478,-999,-999,-999
20030811,299.7,18.456,36.569,2.01,0.23
20030811,399,17.748,36.475,4.71,0.38
20030811,499.6,16.832,36.332,6.81,0.43
20030811,599.1,15.058,36.02,12.08,0.67
20030811,700.1,12.821,35.669,17.31,1
20030811,799.3,10.382,35.353,21.24,1.31
20030811,899.8,8.355,35.18,21.95,1.43
20030811,999.8,6.858,35.126,20.88,1.38
20030811,1100.1,5.955,35.099,20.18,1.33
20030811,1201.2,5.266,35.063,19.36,1.29
20030811,1305.3,4.925,35.048,18.99,1.26
20030811,1401,4.64,35.033,18.87,1.25
20030811,1601.2,4.134,34.991,18.6,1.24
20030811,1801.9,3.822,34.968,18.44,1.2
20030811,2002.2,3.576,34.948,18.32,1.22
20030811,2200.7,3.518,34.968,18.62,1.25
20030811,2401.3,3.327,34.965,18.78,1.16
20030811,2602.3,3.157,34.958,18.95,1.29
20030811,3003.3,2.751,34.93,18.65,1.31
20030811,3003.9,2.751,34.93,18.65,1.3
20030811,3404,2.418,34.91,18.68,1.3
20030811,3802.1,2.258,34.896,19.23,1.35
20030811,4003.6,2.23,34.892,19.47,1.38
20030811,4205.5,2.216,34.888,19.74,1.38
20030812,2.7,28.856,36.64,0,0
20030812,2.7,28.855,-999,-999,-999
20030812,8.8,28.834,36.639,0,0
20030812,8.9,28.838,-999,-999,-999
20030812,20.1,28.814,36.637,0,0
20030812,19.9,28.805,-999,-999,-999
20030812,39.1,24.518,36.463,0,0
20030812,38.9,24.538,-999,-999,-999
20030812,58.3,22.483,36.611,0,0
20030812,58.5,22.482,-999,-999,-999
20030812,79.2,21.204,36.609,0,0
20030812,79.1,21.204,-999,-999,-999
20030812,101,20.129,36.612,0,0
20030812,100.9,20.161,-999,-999,-999
20030812,118.8,19.597,36.622,0.72,0
20030812,118.6,19.605,-999,-999,-999
20030812,138.5,19.317,36.62,1.28,0
20030812,138.6,19.323,-999,-999,-999
20030812,159.8,19.092,36.608,1.64,0
20030812,160.3,19.091,-999,-999,-999
20030812,199.5,18.857,36.599,2.5,0.05
20030812,200,18.855,-999,-999,-999
20030812,251.1,18.618,36.584,2.49,0.06
20030812,251,18.618,-999,-999,-999
20030812,3.4,28.984,-999,-999,-999
20030812,3.6,28.97,-999,-999,-999
20030812,3.5,28.977,-999,-999,-999
20030812,3.5,28.979,-999,-999,-999
20030812,9.7,28.923,-999,-999,-999
20030812,19.2,28.835,-999,-999,-999
20030812,39.3,26.208,-999,-999,-999
20030812,58.7,23.401,-999,-999,-999
20030812,79.3,21.561,-999,-999,-999
20030812,99.3,20.41,-999,-999,-999
20030812,119,19.772,-999,-999,-999
20030812,138.5,19.372,-999,-999,-999
20030812,159,19.171,-999,-999,-999
20030812,199.3,18.873,-999,-999,-999
20030812,250.8,18.68,-999,-999,-999
20030812,299.6,18.456,-999,-999,-999
20030812,399,17.709,-999,-999,-999
20030812,500,16.862,-999,-999,-999
20030812,599.6,15.172,-999,-999,-999
20030812,700.1,13.047,-999,-999,-999
20030812,800.3,10.552,-999,-999,-999
20030812,900.4,8.443,-999,-999,-999
20030812,1001.8,6.932,-999,-999,-999
20030813,3.3,28.704,36.558,0,0
20030813,4.1,28.69,36.547,0,0
20030813,9.3,28.675,36.529,0,0
20030813,14.2,28.685,36.539,0,0
20030813,20.2,28.76,36.611,0,0
20030813,25.4,27.577,36.628,0,0
20030813,29.3,27.273,36.687,0,0
20030813,35.1,25.905,36.554,0,0
20030813,39.6,25.132,36.5,0,0
20030813,50.1,23.806,36.668,0,0
20030813,59.9,22.663,36.661,0,0
20030813,69.6,21.711,36.631,0,0
20030813,78.2,21.176,36.618,0,0
20030813,89.8,20.723,36.641,0,0
20030813,99.2,20.302,36.614,0,0
20030813,120.6,19.726,36.631,1.49,0
20030813,139.7,19.364,36.621,0.94,0
20030813,159.2,19.123,36.603,1.25,0
20030813,199.7,18.852,36.596,1.18,0
20030813,248.6,18.683,36.587,2.23,0
20030813,299.4,18.44,36.567,2.57,0.05
20030813,401.3,17.656,36.463,3.05,0.1
20030814,2.2,29.034,-999,-999,-999
20030814,19.7,28.478,-999,-999,-999
20030814,39.5,25.924,-999,-999,-999
20030814,60.2,22.875,-999,-999,-999
20030815,3.4,28.705,-999,-999,-999
20030815,19.7,28.383,-999,-999,-999
20030815,39.9,25.091,-999,-999,-999
20030815,59,22.341,-999,-999,-999
20030918,2.6,26.877,-999,-999,-999
20030918,2.4,26.887,-999,-999,-999
20030918,2.3,26.884,-999,-999,-999
20030918,3.2,26.884,-999,-999,-999
20030918,2.8,26.884,-999,-999,-999
20030918,2.2,26.865,-999,-999,-999
20030918,20.3,26.621,-999,-999,-999
20030918,42.9,26.243,-999,-999,-999
20030918,60.1,23.409,-999,-999,-999
20030918,302.3,18.341,36.552,2.39,0.21
20030918,399.7,17.753,36.474,5.05,0.32
20030918,502.8,16.603,-999,7.63,0.44
20030918,600.1,15.247,36.054,11.14,0.63
20030918,701.3,12.636,35.636,18.19,1.04
20030918,800.4,10.522,35.362,21.4,1.38
20030918,903.5,8.506,35.177,22.27,1.49
20030918,1002.6,7.019,35.114,21.65,1.47
20030918,1098.5,5.95,35.08,20.38,1.37
20030918,1202.2,5.299,35.068,19.77,1.31
20030918,1301.1,4.845,35.043,19.15,1.26
20030918,1399.2,4.598,35.028,19.05,1.26
20030918,1599.4,4.11,34.987,18.69,1.24
20030918,1799,3.81,34.966,18.54,1.24
20030918,2001.5,3.626,34.965,18.67,1.26
20030918,2201.1,3.449,34.966,18.79,1.28
20030918,2402.3,3.284,34.962,18.94,1.3
20030918,2604.8,3.109,34.954,19.03,1.32
20030918,3001.8,2.705,34.929,18.82,1.32
20030918,3001.7,2.705,34.928,18.86,1.33
20030918,3401,2.399,34.911,18.97,1.3
20030918,3804.2,2.261,34.897,19.4,1.36
20030918,4008.7,2.229,34.893,19.74,1.41
20030918,4200.9,2.217,34.889,19.94,1.4
20030919,3,26.166,36.471,0,0
20030919,3.5,26.166,-999,-999,-999
20030919,10.5,26.133,36.473,0,0
20030919,10.9,26.119,-999,-999,-999
20030919,21.8,25.933,36.487,0,0.04
20030919,21.3,25.95,-999,-999,-999
20030919,39.3,25.746,36.574,0,0
20030919,39.7,25.745,-999,-999,-999
20030919,60.9,23.708,36.533,0,-999
20030919,62,23.494,-999,-999,-999
20030919,82,21.204,36.616,0,0.04
20030919,81.4,21.191,-999,-999,-999
20030919,101.4,20.349,36.637,0.99,0.07
20030919,101.4,20.343,-999,-999,-999
20030919,120.5,19.857,36.639,1.41,0.08
20030919,120.7,20.496,-999,-999,-999
20030919,140.2,19.243,36.621,1.8,0.09
20030919,139.4,19.249,-999,-999,-999
20030919,161.4,19.085,36.613,2.12,0.1
20030919,160.8,19.088,-999,-999,-999
20030919,201.1,18.812,-999,2.37,0.12
20030919,201.6,18.811,-999,-999,-999
20030919,252.5,18.66,36.589,2.7,0.14
20030919,252.2,18.66,-999,-999,-999
20030919,2.8,26.441,-999,-999,-999
20030919,2.3,26.454,-999,-999,-999
20030919,2.8,26.453,-999,-999,-999
20030919,2.3,26.455,-999,-999,-999
20030919,10.7,26.196,-999,-999,-999
20030919,20.2,25.96,-999,-999,-999
20030919,39.7,25.521,-999,-999,-999
20030919,61.1,22.521,-999,-999,-999
20030919,80.5,20.711,-999,-999,-999
20030919,98.7,20.046,-999,-999,-999
20030919,120.4,19.335,-999,-999,-999
20030919,141.7,19.053,-999,-999,-999
20030919,159.4,18.945,-999,-999,-999
20030919,181.3,18.86,-999,-999,-999
20030919,176.5,18.855,-999,-999,-999
20030919,250.3,18.586,-999,-999,-999
20030919,300.6,18.317,-999,-999,-999
20030919,399.7,17.658,-999,-999,-999
20030919,500.3,16.589,-999,-999,-999
20030919,602.7,15.079,-999,-999,-999
20030919,703.3,12.933,-999,-999,-999
20030919,801,10.385,-999,-999,-999
20030919,897.9,8.321,-999,-999,-999
20030919,1003.7,6.633,-999,-999,-999
20030920,3.4,26.387,-999,-999,-999
20030920,3.1,26.386,-999,-999,-999
20030920,3.5,26.382,36.386,0,0
20030920,5,26.392,36.386,0,0
20030920,10.8,26.396,36.384,0,0
20030920,14.6,26.399,36.382,0,0
20030920,20,26.402,36.382,0,0
20030920,25.2,26.379,36.398,0,0
20030920,30.9,25.95,36.412,0,0
20030920,36.3,25.347,36.445,0,0
20030920,41,25.208,36.461,0,0
20030920,51,23.797,36.51,0,0
20030920,60.2,23.265,36.559,0,0
20030920,69.1,21.596,36.614,0,0
20030920,81.3,20.737,36.634,0,0
20030920,91.5,20.14,36.64,0.59,0
20030920,100.9,19.781,36.63,0.92,0
20030920,120.1,19.449,36.624,1.38,0
20030920,140.7,19.154,36.617,1.76,0
20030920,161,19.011,36.608,2.01,0
20030920,202,18.774,36.596,2.53,0.04
20030920,250.2,18.624,36.584,2.71,0.11
20030920,301.4,18.416,36.557,3.07,0.13
20030920,402.5,17.727,36.471,5.47,0.12
20030921,3.3,26.87,-999,-999,-999
20030921,19.5,26.622,-999,-999,-999
20030921,39.3,26.158,-999,-999,-999
20030921,60.1,22.874,-999,-999,-999
20030922,3.1,27.211,-999,-999,-999
20030922,19.3,27.103,-999,-999,-999
20030922,39.8,26.141,-999,-999,-999
20030922,60.1,22.992,-999,-999,-999
20030922,203.1,18.89,-999,-999,-999
20030922,210.5,18.843,-999,-999,-999
20030922,218.1,18.817,-999,-999,-999
20030922,225,18.778,-999,-999,-999
20030922,231.8,18.759,-999,-999,-999
20030922,239.5,18.717,-999,-999,-999
20030922,246.7,18.69,-999,-999,-999
20030922,254.1,18.667,-999,-999,-999
20030922,261.2,18.621,-999,-999,-999
20030922,268,18.591,-999,-999,-999
20030922,275.1,18.566,-999,-999,-999
20030922,282.1,18.527,-999,-999,-999
20030922,289.1,18.501,-999,-999,-999
20030922,296.3,18.479,-999,-999,-999
20030922,304.2,18.438,-999,-999,-999
20030922,311.1,18.392,-999,-999,-999
20030922,317.7,18.346,-999,-999,-999
20030922,324.5,18.303,-999,-999,-999
20030922,331.7,18.238,-999,-999,-999
20030922,338.5,18.182,-999,-999,-999
20030922,2.6,26.985,-999,-999,-999
20030922,2.4,27.014,-999,-999,-999
20030922,19.5,27.163,-999,-999,-999
20030922,19.4,27.163,-999,-999,-999
20030922,39.5,26.255,-999,-999,-999
20030922,39.6,26.252,-999,-999,-999
20030922,60.9,22.612,-999,-999,-999
20030922,61,22.575,-999,-999,-999
20031007,3.6,26.349,36.392,0,0.04
20031007,3.6,26.351,-999,-999,-999
20031007,9.2,26.35,36.392,0,0.04
20031007,9.3,26.35,-999,-999,-999
20031007,19.9,26.349,36.393,0,0.04
20031007,20.1,26.346,-999,-999,-999
20031007,41.1,26.346,36.393,0,0.04
20031007,40.9,26.345,-999,-999,-999
20031007,60.4,23.377,36.617,0,0.04
20031007,59.7,23.436,-999,-999,-999
20031007,81,21.166,36.634,0.32,0.05
20031007,80.6,21.195,-999,-999,-999
20031007,101,20.164,36.63,0.42,0.06
20031007,100.7,20.179,-999,-999,-999
20031007,121.2,19.733,36.622,0.87,0.07
20031007,120.6,19.734,-999,-999,-999
20031007,142.2,19.304,36.614,0.69,0.05
20031007,141.8,19.306,-999,-999,-999
20031007,159.7,19.052,36.611,1.65,0.08
20031007,160,19.051,-999,-999,-999
20031007,202,18.732,36.592,2.68,0.13
20031007,202.3,18.726,-999,-999,-999
20031007,249.9,18.468,-999,3.58,0.18
20031007,250.2,18.46,-999,-999,-999
20031007,3.2,26.36,-999,-999,-999
20031007,10.3,26.352,-999,-999,-999
20031007,20.2,26.355,-999,-999,-999
20031007,40.9,26.327,-999,-999,-999
20031007,60.6,23.037,-999,-999,-999
20031007,81.1,21.324,-999,-999,-999
20031007,101.8,20.426,-999,-999,-999
20031007,120.1,19.822,-999,-999,-999
20031007,140.5,19.351,-999,-999,-999
20031007,162.5,19.058,-999,-999,-999
20031007,178.5,18.867,-999,-999,-999
20031007,202.6,18.71,-999,-999,-999
20031007,249.8,18.488,-999,-999,-999
20031007,300,18.239,-999,-999,-999
20031007,400.1,17.541,-999,-999,-999
20031007,504.2,16.356,-999,-999,-999
20031007,555.5,15.7,-999,-999,-999
20031007,703.8,12.592,-999,-999,-999
20031007,800.2,10.191,-999,-999,-999
20031007,899.7,8.069,-999,-999,-999
20031007,1002.3,6.615,-999,-999,-999
20031008,400.1,17.652,-999,-999,-999
20031008,400.7,17.653,-999,-999,-999
20031008,399.9,17.653,-999,-999,-999
20031008,401.4,17.648,-999,-999,-999
20031008,399.8,17.653,-999,-999,-999
20031008,400.9,17.652,-999,-999,-999
20031008,400.2,17.654,-999,-999,-999
20031008,401.8,17.646,-999,-999,-999
20031008,400,17.653,-999,-999,-999
20031008,401.3,17.649,-999,-999,-999
20031008,401.1,17.651,-999,-999,-999
20031008,400.6,17.654,-999,-999,-999
20031008,300.5,18.099,36.524,3.8,0.28
20031008,401.6,17.348,36.416,5.74,0.37
20031008,500.9,16.366,36.246,8.22,0.49
20031008,601.7,14.813,35.971,12.88,0.71
20031008,700.6,12.724,35.63,17.19,1
20031008,799.8,10.175,35.313,21.88,1.37
20031008,899.9,8.141,35.146,22.12,1.48
20031008,1002.1,6.404,35.062,21.01,1.39
20031008,1102.2,5.866,35.103,20.07,1.35
20031008,1208.4,5.299,35.078,19.64,1.28
20031008,1303.9,4.784,35.032,19.11,1.28
20031008,1401.6,4.403,34.998,18.92,1.26
20031008,1604.4,3.996,34.968,18.72,1.24
20031008,1802.8,3.862,34.978,18.69,1.27
20031008,2003,3.576,34.958,18.59,1.25
20031008,2201.8,3.433,34.96,18.69,1.28
20031008,2403.5,3.273,34.958,18.9,1.23
20031008,2601.4,3.136,34.958,19.27,1.34
20031008,3009.9,2.67,34.926,18.82,1.32
20031008,3009.3,2.67,34.925,18.85,1.3
20031008,3401.2,2.367,34.907,19.06,1.33
20031008,3804.4,2.251,34.894,19.54,1.38
20031008,4007.8,2.222,34.891,19.82,1.36
20031008,4205.4,2.219,34.888,20,1.4
20031008,3.2,26.411,36.434,0,0
20031008,5,26.407,36.434,0,0
20031008,9.6,26.41,36.434,0,0
20031008,15.2,26.409,36.434,0,0
20031008,19.6,26.411,36.434,0,0
20031008,24.4,26.412,36.433,0,0
20031008,29.8,26.412,36.433,0,0
20031008,34,26.412,36.434,0,0
20031008,40.9,26.41,36.434,0,0
20031008,50.4,26.307,36.436,0,0
20031008,60.5,24.525,36.575,0,0
20031008,71.6,22.633,36.615,0,0
20031008,80.5,22.07,36.613,0,0
20031008,89.6,21.295,36.631,0,0
20031008,98.8,20.755,36.626,0,0
20031008,120.4,19.9,36.609,0.22,0
20031008,140.9,19.368,36.608,0.41,0
20031008,161.3,19.103,36.598,2.17,0.05
20031008,201.2,18.594,-999,2.97,0.05
20031008,250.6,18.418,-999,3.4,0.06
20031008,300,18.145,36.533,4.18,0.11
20031008,400.5,17.503,36.443,5.61,0.13
20031008,3.5,26.329,-999,-999,-999
20031008,19.6,26.324,-999,-999,-999
20031008,40.5,26.239,-999,-999,-999
20031008,60.3,23.152,-999,-999,-999
20031009,3.3,26.533,-999,-999,-999
20031009,3.2,26.532,-999,-999,-999
20031009,3.1,26.533,-999,-999,-999
20031009,3.3,26.536,-999,-999,-999
20031009,2.7,26.535,-999,-999,-999
20031009,3.3,26.536,-999,-999,-999
20031009,3.3,26.54,-999,-999,-999
20031009,3.2,26.542,-999,-999,-999
20031009,3.5,26.541,-999,-999,-999
20031009,3.1,26.54,-999,-999,-999
20031009,3.4,26.539,-999,-999,-999
20031009,3.2,26.536,-999,-999,-999
20031009,3.4,26.537,-999,-999,-999
20031009,3.2,26.537,-999,-999,-999
20031009,3.5,26.536,-999,-999,-999
20031009,3.2,26.536,-999,-999,-999
20031009,3.2,26.538,-999,-999,-999
20031009,3.6,26.537,-999,-999,-999
20031009,2.7,26.539,-999,-999,-999
20031009,4,26.539,-999,-999,-999
20031009,2.7,26.535,-999,-999,-999
20031009,3.4,26.533,-999,-999,-999
20031009,38.5,26.524,-999,-999,-999
20031009,60.7,24.714,-999,-999,-999
20031010,20.2,26.561,-999,-999,-999
20031010,20,26.56,-999,-999,-999
20031010,19.9,26.335,-999,-999,-999
20031010,20.6,26.336,-999,-999,-999
20031010,3,26.498,-999,-999,-999
20031010,20.2,26.428,-999,-999,-999
20031010,40.6,26.418,-999,-999,-999
20031010,60.6,26.441,-999,-999,-999
20031010,60.5,26.416,-999,-999,-999
20031010,21,26.611,-999,-999,-999
20031104,3.5,25.198,36.388,0,0.04
20031104,3.6,25.197,-999,-999,-999
20031104,9.8,25.153,36.386,0,0.04
20031104,9.4,25.155,-999,-999,-999
20031104,19.4,25.149,36.386,0,0.04
20031104,19.7,25.149,-999,-999,-999
20031104,39.9,25.146,36.386,0,0.04
20031104,39.7,25.145,-999,-999,-999
20031104,59.6,25.144,36.386,0,0.04
20031104,160.2,19.584,-999,-999,-999
20031104,198.7,19.255,-999,-999,-999
20031104,250.3,18.898,-999,-999,-999
20031104,59.3,25.145,-999,-999,-999
20031104,79.8,23.898,36.614,0.46,0.05
20031104,79.5,23.93,-999,-999,-999
20031104,99.6,22.307,36.695,1.46,0.09
20031104,100,22.167,-999,-999,-999
20031104,119.8,20.978,-999,1.51,0.09
20031104,119,21.051,-999,-999,-999
20031104,140,20.187,36.665,1.92,0.11
20031104,139.6,20.191,-999,-999,-999
20031104,160,19.56,36.646,1.99,0.11
20031104,199.1,19.227,36.632,2.04,0.11
20031104,249.5,18.86,36.608,2.82,0.14
20031104,3,25.333,-999,-999,-999
20031104,9.5,25.189,-999,-999,-999
20031104,20.2,25.162,-999,-999,-999
20031104,40,25.153,-999,-999,-999
20031104,60.5,25.15,-999,-999,-999
20031104,79.9,23.874,-999,-999,-999
20031104,99.6,22.325,-999,-999,-999
20031104,119.8,21.274,-999,-999,-999
20031104,139.3,20.288,-999,-999,-999
20031104,160,19.835,-999,-999,-999
20031104,179.4,19.477,-999,-999,-999
20031104,200,19.28,-999,-999,-999
20031104,250.3,18.967,-999,-999,-999
20031104,300.6,18.722,-999,-999,-999
20031104,400.8,18.149,-999,-999,-999
20031104,499.3,17.149,-999,-999,-999
20031104,600.4,15.507,-999,-999,-999
20031104,700.8,13.001,-999,-999,-999
20031104,799.9,10.419,-999,-999,-999
20031104,901.3,8.106,-999,-999,-999
20031104,1000.8,6.688,-999,-999,-999
20031105,299.8,18.693,36.592,1.8,0.17
20031105,399.4,18.086,36.52,4.3,0.24
20031105,498.5,17.055,36.348,8.19,0.41
20031105,599,15.29,36.05,12.78,0.64
20031105,698.5,12.993,35.678,18.01,0.98
20031105,799.3,10.428,35.346,21.6,1.29
20031105,898.8,8.234,35.145,22.52,1.44
20031105,1000.4,6.514,35.082,21,1.32
20031105,1099.9,5.633,-999,20.04,1.26
20031105,1199.7,5.276,35.074,19.55,1.22
20031105,1298,4.872,35.047,19.24,1.2
20031105,1402.1,4.551,35.021,19.12,1.19
20031105,1599.3,4.12,34.989,18.87,1.17
20031105,1797,3.76,34.956,18.6,1.16
20031105,1999.5,3.547,34.946,18.6,1.17
20031105,2199.7,3.428,34.95,18.72,1.17
20031105,2399.2,3.308,34.956,18.9,1.2
20031105,2599.6,3.076,34.949,19.05,1.23
20031105,3000.3,2.674,34.928,18.99,1.21
20031105,2999.5,2.674,34.926,18.98,1.21
20031105,3400.8,2.376,34.907,19.11,1.24
20031105,3797.3,2.257,34.895,19.5,1.28
20031105,3998.8,2.225,34.89,19.74,1.31
20031105,4201,2.21,34.887,20.01,1.32
20031105,2.9,25.141,36.383,0,0
20031105,6,25.149,36.382,0,0
20031105,9.1,25.139,36.382,0,0
20031105,14.3,25.142,36.38,0,0
20031105,20.2,25.147,36.382,0,0
20031105,24.4,25.146,36.38,0,0
20031105,29.5,25.146,36.38,0,0
20031105,35.1,25.151,36.383,0,0
20031105,39.9,25.155,36.38,0,0
20031105,50.2,25.156,36.382,0,0
20031105,60.7,25.164,36.386,0,0
20031105,70.6,25.164,36.385,0,0
20031105,79.3,24.891,36.48,0,0
20031105,90.2,23.244,36.637,0.65,0
20031105,99.8,22.369,36.7,1.48,0.07
